,auc_avg,auc_one,epoch,f1_avg_0.35,f1_avg_0.36,f1_avg_0.37,f1_avg_0.38,f1_avg_0.39,f1_avg_best,f1_one_0.35,f1_one_0.36,f1_one_0.37,f1_one_0.38,f1_one_0.39,fold,model_id,mu,seed,th_avg_best
0,0.9611694716141884,0.9611694716141884,1,0.656000930827855,0.655697243932538,0.6560437600332957,0.6546831790309006,0.654452802717787,0.6564559010519015,0.656000930827855,0.655697243932538,0.6560437600332957,0.6546831790309006,0.654452802717787,0,1,0.9,100,0.345
1,0.9675064023541262,0.9675064023541262,2,0.683714823905474,0.6844864335503197,0.683974620175796,0.6840897051033022,0.6836886170654949,0.6844864335503197,0.683714823905474,0.6844864335503197,0.683974620175796,0.6840897051033022,0.6836886170654949,0,1,0.9,100,0.36
2,0.9700872832865608,0.9700872832865608,3,0.6925287356321839,0.6931324253839466,0.69352669434536,0.6924345981616781,0.6918321245987398,0.6938300349243306,0.6925287356321839,0.6931324253839466,0.69352669434536,0.6924345981616781,0.6918321245987398,0,1,0.9,100,0.365
3,0.9712492889129012,0.9712492889129012,4,0.6963430438947428,0.6975133416600432,0.6987565182511031,0.6986435786435786,0.6984182367992556,0.6988873435326843,0.6963430438947428,0.6975133416600432,0.6987565182511031,0.6986435786435786,0.6984182367992556,0,1,0.9,100,0.385
4,0.9716826369170862,0.9716826369170862,5,0.6992183074657302,0.6995372221904816,0.6999193641285566,0.7007723128738168,0.7008837127640897,0.7014516411123419,0.6992183074657302,0.6995372221904816,0.6999193641285566,0.7007723128738168,0.7008837127640897,0,1,0.9,100,0.385
5,0.9715896968470896,0.9715896968470896,6,0.7010690099065316,0.7017583408476105,0.7020950434338273,0.7009896459012642,0.7018393588191202,0.7020950434338273,0.7010690099065316,0.7017583408476105,0.7020950434338273,0.7009896459012642,0.7018393588191202,0,1,0.9,100,0.37
6,0.9710392091591261,0.9710392091591261,7,0.7010250891997508,0.7012216006393425,0.7013465300955232,0.7023104609311506,0.7018651698532421,0.7023104609311506,0.7010250891997508,0.7012216006393425,0.7013465300955232,0.7023104609311506,0.7018651698532421,0,1,0.9,100,0.38
7,0.9702313266349465,0.9702313266349465,8,0.6981526467431219,0.7000170735871607,0.7005617333486186,0.7009583189008197,0.7011734634599744,0.70118825722274,0.6981526467431219,0.7000170735871607,0.7005617333486186,0.7009583189008197,0.7011734634599744,0,1,0.9,100,0.395
8,0.9690607155120267,0.9690607155120267,9,0.6951416071839742,0.6952889301462055,0.6955049620548744,0.694916250367323,0.6943262411347518,0.6955049620548744,0.6951416071839742,0.6952889301462055,0.6955049620548744,0.694916250367323,0.6943262411347518,0,1,0.9,100,0.37
9,0.9675280670780572,0.9675280670780572,10,0.6886781407329353,0.6890984089569829,0.6894998814885045,0.6894002623107189,0.6894812680115273,0.6898037338439446,0.6886781407329353,0.6890984089569829,0.6894998814885045,0.6894002623107189,0.6894812680115273,0,1,0.9,100,0.385
