,auc_avg,auc_one,epoch,f1_avg_0.35,f1_avg_0.36,f1_avg_0.37,f1_avg_0.38,f1_avg_0.39,f1_avg_best,f1_one_0.35,f1_one_0.36,f1_one_0.37,f1_one_0.38,f1_one_0.39,fold,model_id,mu,seed,th_avg_best
0,0.9650984024243516,0.9650984024243516,1,0.6624256529609516,0.6637417737386399,0.6662439900671,0.66894489534387,0.6707619355534,0.675764380722059,0.6624256529609516,0.6637417737386399,0.6662439900671,0.66894489534387,0.6707619355534,0,1,0.0,100,0.455
1,0.9679855243085171,0.9679855243085171,2,0.6850207888526801,0.6845683208701564,0.6848765962320335,0.6846398611512873,0.6848339849448561,0.6855694411695356,0.6850207888526801,0.6845683208701564,0.6848765962320335,0.6846398611512873,0.6848339849448561,0,1,0.0,100,0.4
2,0.969302258702391,0.969302258702391,3,0.686701081612586,0.6846835678423108,0.6840955886940787,0.6845417925478348,0.6829546896814317,0.6900439064910406,0.686701081612586,0.6846835678423108,0.6840955886940787,0.6845417925478348,0.6829546896814317,0,1,0.0,100,0.31
3,0.9697540195001016,0.9697540195001016,4,0.690754877014419,0.6909753874202369,0.6910428883523053,0.6920491423273065,0.6909494855004676,0.6920491423273065,0.690754877014419,0.6909753874202369,0.6910428883523053,0.6920491423273065,0.6909494855004676,0,1,0.0,100,0.38
4,0.9697484144647753,0.9697484144647753,5,0.68870397811467,0.689873417721519,0.6894427982104468,0.6903131401814457,0.6901267315060419,0.6913325650512526,0.68870397811467,0.689873417721519,0.6894427982104468,0.6903131401814457,0.6901267315060419,0,1,0.0,100,0.43000000000000005
5,0.9699991650618187,0.9699991650618187,6,0.6832574278898286,0.6846679420606723,0.6844248761695102,0.684811529933481,0.6854942233632862,0.6884451795841209,0.6832574278898286,0.6846679420606723,0.6844248761695102,0.684811529933481,0.6854942233632862,0,1,0.0,100,0.465
6,0.968585784205219,0.968585784205219,7,0.6867427772600185,0.6865531415149736,0.6859274169676159,0.6859425301061166,0.6846565298395336,0.687718093930553,0.6867427772600185,0.6865531415149736,0.6859274169676159,0.6859425301061166,0.6846565298395336,0,1,0.0,100,0.325
7,0.968536675006515,0.968536675006515,8,0.684810421028146,0.6842259291776412,0.6844648750589345,0.6847819638089587,0.6840784126225198,0.6848206738316628,0.684810421028146,0.6842259291776412,0.6844648750589345,0.6847819638089587,0.6840784126225198,0,1,0.0,100,0.405
8,0.9662355686549506,0.9662355686549506,9,0.6763114561279698,0.6765750828991001,0.67624955266611,0.6765500270091831,0.676737160120846,0.6777892373961052,0.6763114561279698,0.6765750828991001,0.67624955266611,0.6765500270091831,0.676737160120846,0,1,0.0,100,0.395
9,0.9658771685573653,0.9658771685573653,10,0.6762668611009842,0.6758789361051666,0.6746646979205119,0.6738444403192871,0.6736015946181636,0.6796015890379412,0.6762668611009842,0.6758789361051666,0.6746646979205119,0.6738444403192871,0.6736015946181636,0,1,0.0,100,0.27
