auc_avg,auc_one,epoch,f1_avg,f1_one,f1_ub,n_model,th_avg,th_one,th_ub,time
0.9672849107380067,0.9672849107380067,1,0.6807289424594634,0.6807289424594634,0.6821351215025369,1,0.375,0.375,0.4125,1484.7496824264526
0.9684537086547497,0.9684537086547497,2,0.688422732713903,0.688422732713903,0.688422732713903,1,0.325,0.325,0.325,1486.8286318778992
0.9673517338883711,0.9673517338883711,3,0.6881671066222885,0.6881671066222885,0.6881671066222885,1,0.3375,0.3375,0.3375,1487.1077976226807
0.9676475230349246,0.9667247785887513,1,0.6820603907637656,0.6776489496039491,0.6777031445045474,2,0.3375,0.3375,0.375,1487.3414289951324
0.9689499990648894,0.9680519356845547,2,0.689908870495778,0.6869754064682748,0.6869754064682748,2,0.3125,0.38750000000000007,0.38750000000000007,1487.7381217479706
0.9678488759138848,0.9668353098314559,3,0.6895516236347042,0.6846950849952379,0.6848389539285922,2,0.375,0.35,0.36250000000000004,1487.8788044452667
0.9679337046825105,0.9670944974430162,1,0.6841261663518233,0.6779771808889945,0.6798973481608211,3,0.3125,0.2625,0.225,1484.951719045639
0.9691189815965957,0.9681755720330385,2,0.6916424873414121,0.6872332502649594,0.6875849569551428,3,0.3375,0.35,0.3375,1485.0710620880127
0.9680480646596766,0.9670633884863368,3,0.688651848542388,0.6856883801320375,0.6865501085590219,3,0.30000000000000004,0.3125,0.325,1484.9834513664246
