,auc_avg,auc_one,epoch,f1_avg_0.35,f1_avg_0.36,f1_avg_0.37,f1_avg_0.38,f1_avg_0.39,f1_avg_best,f1_one_0.35,f1_one_0.36,f1_one_0.37,f1_one_0.38,f1_one_0.39,fold,model_id,mu,seed,th_avg_best
0,0.9610003454802387,0.9610003454802387,1,0.65601778713943,0.6554681492872775,0.6543586066798112,0.6548107065348444,0.6543127095397745,0.6561867884181933,0.65601778713943,0.6554681492872775,0.6543586066798112,0.6548107065348444,0.6543127095397745,0,1,0.9,100,0.34
1,0.9673154160774462,0.9673154160774462,2,0.6837383602089484,0.6842708213999312,0.6837082875484356,0.682918274289723,0.6820836528818358,0.6842708213999312,0.6837383602089484,0.6842708213999312,0.6837082875484356,0.682918274289723,0.6820836528818358,0,1,0.9,100,0.36
2,0.9700779006594078,0.9700779006594078,3,0.6912034910427193,0.6926953600185368,0.6919348245050516,0.6923711826435561,0.6932730625111521,0.6937061258774825,0.6912034910427193,0.6926953600185368,0.6919348245050516,0.6923711826435561,0.6932730625111521,0,1,0.9,100,0.4
3,0.9711318346402034,0.9711318346402034,4,0.6943476795145521,0.6951992753623188,0.6963918702900207,0.6984273287631776,0.697804112931335,0.6987654320987655,0.6943476795145521,0.6951992753623188,0.6963918702900207,0.6984273287631776,0.697804112931335,0,1,0.9,100,0.405
4,0.9716153472055998,0.9716153472055998,5,0.6979036827195467,0.6982512287118529,0.6985993429016082,0.6980551523947751,0.6975138929511553,0.6985993429016082,0.6979036827195467,0.6982512287118529,0.6985993429016082,0.6980551523947751,0.6975138929511553,0,1,0.9,100,0.37
5,0.9713846591003175,0.9713846591003175,6,0.6960397156718944,0.6963198907911949,0.6963455911881131,0.6974459724950884,0.6991093777286222,0.6991093777286222,0.6960397156718944,0.6963198907911949,0.6963455911881131,0.6974459724950884,0.6991093777286222,0,1,0.9,100,0.39
6,0.9707788911202517,0.9707788911202517,7,0.6955183031132399,0.6964018852741695,0.6963778614894234,0.6969962088072323,0.6974503583597698,0.6975949068615893,0.6955183031132399,0.6964018852741695,0.6963778614894234,0.6969962088072323,0.6974503583597698,0,1,0.9,100,0.395
7,0.9702317412055773,0.9702317412055773,8,0.6959451741861794,0.6957372145199332,0.6945330164067481,0.6951447245564893,0.6951720897450957,0.6966557820065307,0.6959451741861794,0.6957372145199332,0.6945330164067481,0.6951447245564893,0.6951720897450957,0,1,0.9,100,0.33
8,0.9690373672576653,0.9690373672576653,9,0.6917371653725808,0.69148625780475,0.6923393497560114,0.6913697170593109,0.6913580246913581,0.6923393497560114,0.6917371653725808,0.69148625780475,0.6923393497560114,0.6913697170593109,0.6913580246913581,0,1,0.9,100,0.37
9,0.9677421673085231,0.9677421673085231,10,0.6864671212296314,0.6868745636490575,0.6869728209934396,0.6870319042283423,0.6875296912114014,0.6877225757487303,0.6864671212296314,0.6868745636490575,0.6869728209934396,0.6870319042283423,0.6875296912114014,0,1,0.9,100,0.365
10,0.9617152480427287,0.9610128638974254,1,0.6612240103371315,0.6604938271604939,0.6596255400864137,0.6585025765383451,0.656319018404908,0.6618541465355539,0.6609599149890784,0.6603492460814113,0.659402841319528,0.6578178275694105,0.6566265060240964,0,2,0.9,100,0.32
11,0.9677523341356633,0.9669656457144304,2,0.6861699076464178,0.6863960155209359,0.6850389093675034,0.6854204834229656,0.685202863961814,0.686520737327189,0.6837438423645321,0.683103953147877,0.6842664776754075,0.6812138556012639,0.6806641800024065,0,2,0.9,100,0.355
12,0.9707699356876833,0.9699103515097216,3,0.6980830670926517,0.6986814072666551,0.6989603299064877,0.6998419296294127,0.6989729665919019,0.6998419296294127,0.6935411020776875,0.6929384965831435,0.694817878892336,0.6950724637681159,0.6951191032227932,0,2,0.9,100,0.38
