,auc_avg,auc_one,epoch,f1_avg_0.35,f1_avg_0.36,f1_avg_0.37,f1_avg_0.38,f1_avg_0.39,f1_avg_best,f1_one_0.35,f1_one_0.36,f1_one_0.37,f1_one_0.38,f1_one_0.39,fold,model_id,mu,seed,th_avg_best
0,0.9615222737458615,0.9615222737458615,1,0.6621467639015497,0.6615579626642083,0.6608817191776833,0.6599199811720404,0.6600879800261563,0.6621467639015497,0.6621467639015497,0.6615579626642083,0.6608817191776833,0.6599199811720404,0.6600879800261563,0,1,0.9,100,0.35
1,0.9677674475327187,0.9677674475327187,2,0.6894283121597096,0.6891227267528309,0.6887042806045921,0.6876927553098633,0.6874596182085169,0.6894283121597096,0.6894283121597096,0.6891227267528309,0.6887042806045921,0.6876927553098633,0.6874596182085169,0,1,0.9,100,0.35
2,0.9700963493049612,0.9700963493049612,3,0.6994081493284772,0.6994378800045887,0.7003300712258961,0.6997898178421298,0.6991582788863382,0.7006866053764691,0.6994081493284772,0.6994378800045887,0.7003300712258961,0.6997898178421298,0.6991582788863382,0,1,0.9,100,0.375
3,0.9710549108324118,0.9710549108324118,4,0.7017644692223691,0.7013212795549374,0.701318399253296,0.7025882352941176,0.7029144654834689,0.7031054419741313,0.7017644692223691,0.7013212795549374,0.701318399253296,0.7025882352941176,0.7029144654834689,0,1,0.9,100,0.395
4,0.9713032149072789,0.9713032149072789,5,0.7015576323987538,0.7011297500855871,0.7025629238018619,0.702558758828297,0.703176085941149,0.7033868510488692,0.7015576323987538,0.7011297500855871,0.7025629238018619,0.702558758828297,0.703176085941149,0,1,0.9,100,0.395
5,0.9709148920003816,0.9709148920003816,6,0.7001535923545139,0.7007165376898825,0.7009286497087155,0.7016911721973615,0.7007017543859649,0.7018072289156627,0.7001535923545139,0.7007165376898825,0.7009286497087155,0.7016911721973615,0.7007017543859649,0,1,0.9,100,0.375
6,0.9700194901318112,0.9700194901318112,7,0.6970116533979462,0.6973469862694904,0.6966910688140557,0.6965643231775591,0.6962040332147094,0.6973469862694904,0.6970116533979462,0.6973469862694904,0.6966910688140557,0.6965643231775591,0.6962040332147094,0,1,0.9,100,0.36
7,0.9687258484834812,0.9687258484834812,8,0.6904966489087473,0.6908839301158969,0.6906006738701057,0.691700298297947,0.6908769864626251,0.6920958083832335,0.6904966489087473,0.6908839301158969,0.6906006738701057,0.691700298297947,0.6908769864626251,0,1,0.9,100,0.41500000000000004
8,0.9673432316964501,0.9673432316964501,9,0.6852319706017456,0.6860646728755713,0.6867652194156676,0.6861057438960126,0.6853270477312905,0.6867652194156676,0.6852319706017456,0.6860646728755713,0.6867652194156676,0.6861057438960126,0.6853270477312905,0,1,0.9,100,0.37
9,0.9659085905873872,0.9659085905873872,10,0.6799464150503814,0.6804993845612801,0.6807079646017699,0.6804062481439687,0.6800143437724122,0.6816077678672237,0.6799464150503814,0.6804993845612801,0.6807079646017699,0.6804062481439687,0.6800143437724122,0,1,0.9,100,0.30000000000000004
10,0.9618967759485354,0.961109289188487,1,0.6612444082960552,0.6611473195936821,0.6604446558078706,0.6605758249684438,0.6590536354248923,0.6614003182541487,0.6578994135418517,0.6557710727969348,0.6549884834525397,0.6540487565845889,0.653515552532311,0,2,0.9,100,0.33
11,0.968250545022526,0.9676621874940831,2,0.6895727857102224,0.6895205282802181,0.6895753789193567,0.6900140318054256,0.689390812054019,0.6902978674747013,0.6862397897983663,0.6863005014120225,0.6850764490436602,0.685791388008917,0.6858156028368796,0,2,0.9,100,0.355
12,0.970912579292112,0.9701925342359496,3,0.6995931931473099,0.700502919243887,0.7017421196760473,0.7017048794826573,0.7019042534258766,0.7020255239433322,0.6950868714762398,0.6952988972721996,0.6952297336845187,0.6944100112153947,0.6951756998213222,0,2,0.9,100,0.375
13,0.9721090043799786,0.9712567244214758,4,0.7064895899785419,0.7055107055107055,0.7055424528301887,0.7048751486325803,0.7045930894065512,0.7064895899785419,0.6992616708330911,0.699385065885798,0.6988136693619784,0.6986130126793262,0.6978391356542617,0,2,0.9,100,0.35
14,0.9726141523817342,0.9715046391736191,5,0.7060830017055145,0.7058284142357727,0.706242774566474,0.706163346149365,0.7062900099841428,0.7066583976997237,0.6989949463403555,0.6982817869415807,0.6982166560858775,0.6995406175495726,0.6991326769807783,0,2,0.9,100,0.34
