auc_avg,auc_one,epoch,f1_avg,f1_one,f1_ub,n_model,th_avg,th_one,th_ub,time
0.9690108602764362,0.9690108602764362,1,0.6901287060445874,0.6901287060445874,0.6911595866819749,1,0.3125,0.3125,0.3375,5640.699688911438
0.9711641939875841,0.9711641939875841,2,0.7015136226034309,0.7015136226034309,0.7019155306223294,1,0.36250000000000004,0.36250000000000004,0.375,5640.451618432999
0.9702216244253162,0.9689065111351959,1,0.6985648713032363,0.693723946271422,0.6939422233539881,2,0.3375,0.35,0.325,5640.0424172878265
0.9721133818106873,0.9708343585308794,2,0.705764382305753,0.700488026330723,0.7016170009265624,2,0.35,0.3375,0.4125,5641.8553676605225
0.970704340369173,0.9693615262249895,1,0.7006324666198173,0.692571701435521,0.693130218251062,3,0.375,0.4625,0.4375,5643.343516588211
0.9723867060354711,0.970879111007149,2,0.7068491565149453,0.6991119420425334,0.6993023055499726,3,0.36250000000000004,0.375,0.35,5642.427599668503
