,auc_avg,auc_one,epoch,f1_avg_0.35,f1_avg_0.36,f1_avg_0.37,f1_avg_0.38,f1_avg_0.39,f1_avg_best,f1_one_0.35,f1_one_0.36,f1_one_0.37,f1_one_0.38,f1_one_0.39,fold,model_id,mu,seed,th_avg_best
0,0.9605618453881768,0.9605618453881768,1,0.654551768042132,0.6539114153648119,0.6530853961861897,0.652855945395761,0.6516772438803264,0.6549178920867426,0.654551768042132,0.6539114153648119,0.6530853961861897,0.652855945395761,0.6516772438803264,0,1,0.9,100,0.34
1,0.9670798354327697,0.9670798354327697,2,0.680384243733303,0.6801884624224316,0.6797074529835151,0.6815943728018756,0.6817671062747649,0.6819787985865724,0.680384243733303,0.6801884624224316,0.6797074529835151,0.6815943728018756,0.6817671062747649,0,1,0.9,100,0.385
2,0.9698619063309684,0.9698619063309684,3,0.691333982473223,0.6912096168294515,0.6904997958826617,0.6899393653970683,0.6901341564763148,0.6917438490823342,0.691333982473223,0.6912096168294515,0.6904997958826617,0.6899393653970683,0.6901341564763148,0,1,0.9,100,0.34
3,0.9709777643380813,0.9709777643380813,4,0.6936856247201075,0.6936748857416916,0.6940379249473265,0.6936854190585533,0.6946100851039195,0.6948673205367352,0.6936856247201075,0.6936748857416916,0.6940379249473265,0.6936854190585533,0.6946100851039195,0,1,0.9,100,0.43500000000000005
4,0.9714086218887323,0.9714086218887323,5,0.6950098674936566,0.6952516349161217,0.6964449541284404,0.6958280365191264,0.6948373202956754,0.6964449541284404,0.6950098674936566,0.6952516349161217,0.6964449541284404,0.6958280365191264,0.6948373202956754,0,1,0.9,100,0.37
5,0.9712961894247119,0.9712961894247119,6,0.6940700808625336,0.6938105215470864,0.6948340745809101,0.6939291252656365,0.6934475573049317,0.695244788006559,0.6940700808625336,0.6938105215470864,0.6948340745809101,0.6939291252656365,0.6934475573049317,0,1,0.9,100,0.405
6,0.9708366734799254,0.9708366734799254,7,0.6926790481058669,0.6930296440425775,0.6936703017713923,0.6951113177934082,0.6943988750878839,0.6951113177934082,0.6926790481058669,0.6930296440425775,0.6936703017713923,0.6951113177934082,0.6943988750878839,0,1,0.9,100,0.38
7,0.9701091611028259,0.9701091611028259,8,0.6893977947413061,0.6895726495726496,0.689572100493289,0.6889427516158817,0.6895350861918857,0.6905435502317462,0.6893977947413061,0.6895726495726496,0.689572100493289,0.6889427516158817,0.6895350861918857,0,1,0.9,100,0.445
8,0.9690329342301761,0.9690329342301761,9,0.6858885819521179,0.6855487981465392,0.6854377987641367,0.6855297916055181,0.6850835251756094,0.6861929520508376,0.6858885819521179,0.6855487981465392,0.6854377987641367,0.6855297916055181,0.6850835251756094,0,1,0.9,100,0.355
9,0.9677967850955489,0.9677967850955489,10,0.6832162193295703,0.6843233845262243,0.6836240592730879,0.6825173183045673,0.681925715637568,0.6844583987441131,0.6832162193295703,0.6843233845262243,0.6836240592730879,0.6825173183045673,0.681925715637568,0,1,0.9,100,0.365
10,0.9609644106393418,0.9600557278667972,1,0.6591760299625469,0.6578807399089888,0.6572725101504658,0.6568154402895056,0.655039941459845,0.6604496824761142,0.6575682382133995,0.6569656488549618,0.656180317001145,0.6556400121617513,0.6541769041769041,0,2,0.9,100,0.33
11,0.9674255363381551,0.9665477842713646,2,0.6856318522792845,0.6864298194525335,0.6861451460885957,0.6849136139642581,0.6843208914984124,0.6868028144842971,0.6856208768754745,0.685205915277205,0.6840979320180651,0.682455929967622,0.6817218623236666,0,2,0.9,100,0.34
12,0.9704075146084489,0.9693946852299619,3,0.6969662278191184,0.6967421441774492,0.6961287313432837,0.696720347948748,0.6974261653421895,0.6974261653421895,0.6948174390034855,0.6956321309208252,0.6960009300162753,0.6951162244658371,0.6953795184286813,0,2,0.9,100,0.39
13,0.9718506410340546,0.9704868319178126,4,0.7012853470437018,0.7018676504496196,0.7030923041153221,0.7027851070067429,0.7030797422710883,0.7033279943050366,0.7007087254560241,0.7008727230129443,0.7002007320817097,0.6989689492818404,0.6981211357224323,0,2,0.9,100,0.395
14,0.9724734483215117,0.9708228648946975,5,0.7051520794537555,0.7047098354120394,0.7051120045950603,0.7057870370370369,0.7071249343525705,0.7071249343525705,0.7010924653677216,0.702019056261343,0.7018807523009204,0.7020958083832337,0.7023388079623933,0,2,0.9,100,0.39
15,0.9726675552394815,0.9705757262632116,6,0.7046336452864643,0.7046840833237427,0.7056028738629121,0.705710444795137,0.7063879894024141,0.706707063506208,0.7007905822609498,0.7016809166521257,0.7003047351148617,0.7002655650634405,0.7003210845522654,0,2,0.9,100,0.4
16,0.9724548623273448,0.9698770480056793,7,0.7034963436928702,0.7032068628015429,0.70389053168667,0.7053665380568223,0.7060695344725987,0.7060695344725987,0.6950102998397802,0.696223695589507,0.695631970260223,0.6960440074906367,0.6959136741553158,0,2,0.9,100,0.39
17,0.9720337040125988,0.9689802837600539,8,0.7023014105419452,0.7032473514509443,0.7043200927805162,0.7045547564754722,0.7049605278661482,0.7049917198959073,0.6931308249913704,0.693270010425113,0.6934919524142757,0.6935151978364396,0.6935712597494683,0,2,0.9,100,0.395
18,0.9714731575585368,0.9677696097634634,9,0.7005909012678561,0.7013347200554689,0.7016462102262812,0.7017215130577351,0.7013999645578592,0.7023802350105455,0.6894155178306939,0.689176794313231,0.6901766131825003,0.6903683048681306,0.6900140318054256,0,2,0.9,100,0.41500000000000004
19,0.9706953043898358,0.9664622519372447,10,0.6977361977361978,0.6983535982314272,0.6982602073692227,0.6982122839105552,0.6992574992574992,0.699903776762088,0.6864553314121038,0.6873079376123383,0.687569334968179,0.6870704341185455,0.6863891349276646,0,2,0.9,100,0.405
20,0.9613725496184288,0.9605130664320947,1,0.6595757115305944,0.6601677892000473,0.6599785023289144,0.6588178470083922,0.6577983890651695,0.6609832338732594,0.6568274259151655,0.6561784561197535,0.6569395017793596,0.657124034257651,0.655537410028428,0,3,0.9,100,0.325
21,0.9675695640328384,0.9664369338411888,2,0.6874279123414071,0.6867582033977193,0.6867915663358196,0.6873590504451038,0.6865492873398011,0.6874279123414071,0.6834993702049696,0.6838150289017341,0.6835162269437309,0.6825817860300619,0.6817397512941037,0,3,0.9,100,0.35
22,0.9705864076426942,0.9690413897541885,3,0.6982397798291383,0.6981263011797363,0.6976201586560896,0.6980332116358497,0.6990256653992396,0.6990658625990305,0.6924928366762179,0.6922987974098057,0.6926260565432819,0.6918963389551624,0.69308690243469,0,3,0.9,100,0.385
23,0.9720880895188817,0.9701047644323226,4,0.7026534563261588,0.7034292607272101,0.7039054351605053,0.7037188393951778,0.7044959047787402,0.7047134662014312,0.694058793772132,0.6935648621041879,0.6946381616554247,0.694955318535601,0.6953792502179599,0,3,0.9,100,0.395
24,0.9727972653511342,0.9703413519635254,5,0.7071122536418165,0.7068776978417266,0.7071586030862048,0.7077895476092936,0.7076923076923076,0.7080274686242009,0.6973371236294018,0.6981396981396981,0.6973947895791583,0.6972270055222374,0.6968228325255789,0,3,0.9,100,0.395
25,0.9730166737015412,0.9701485114805647,6,0.7068490002298323,0.7073184842348859,0.7070141682700716,0.7084606345475911,0.7078797917652627,0.7084606345475911,0.6976368876080692,0.6976447383687204,0.6962876351943875,0.6968501619075655,0.6968888888888889,0,3,0.9,100,0.38
26,0.9728928438273996,0.969367883566898,7,0.7065135867997463,0.7075992790278504,0.7077301764050871,0.7082423741813676,0.7081277127058684,0.7084563920197696,0.6935399312634707,0.6943400657585721,0.6936675929758175,0.6930044094863544,0.6931477259090363,0,3,0.9,100,0.405
27,0.9726102298669222,0.9685335144735324,8,0.7062557710064636,0.7071482580119817,0.7072270089678214,0.7074596893272694,0.7070995362112023,0.7074596893272694,0.6912947208950005,0.6918386491557224,0.6912268272523321,0.6901064905705276,0.690059880239521,0,3,0.9,100,0.38
28,0.9722568440036421,0.9674718096919589,9,0.7048641163233511,0.7050401583052032,0.7058547459814619,0.7073430294430649,0.7065625558800739,0.7073430294430649,0.6887817347353745,0.6889655575697328,0.6887269307629011,0.688113542282673,0.6880285884455033,0,3,0.9,100,0.38
29,0.9716523571023713,0.9659294084965215,10,0.7064774973834167,0.7068127233319665,0.7067988668555242,0.7072677530629237,0.7057132590729428,0.7072677530629237,0.6811814148961008,0.6807211227905339,0.6816005674094213,0.6814154029140649,0.6806270192652867,0,3,0.9,100,0.38
30,0.9614442319607533,0.9603979733436476,1,0.6590513742317059,0.6591575736243106,0.6584454852670895,0.6570314842578711,0.657625476781498,0.6603710698811243,0.6543041850969719,0.6541884365849457,0.6548385226416188,0.6546754159831263,0.6546788122560038,0,4,0.9,100,0.31
31,0.9676262789110096,0.9665562933209393,2,0.6874251497005989,0.6867872364934916,0.6864022333372105,0.6873752201996477,0.6862733471686925,0.6874251497005989,0.6801834152809237,0.6827690076421041,0.6832235174860618,0.6823636467042029,0.6833046471600688,0,4,0.9,100,0.35
