,auc_avg,auc_one,epoch,f1_avg_0.35,f1_avg_0.36,f1_avg_0.37,f1_avg_0.38,f1_avg_0.39,f1_avg_best,f1_one_0.35,f1_one_0.36,f1_one_0.37,f1_one_0.38,f1_one_0.39,fold,model_id,mu,seed,th_avg_best
0,0.9614470077156351,0.9614470077156351,1,0.6577885391444713,0.6562463548349469,0.656520969739869,0.6561717352415026,0.657251493753395,0.6586532983935285,0.6577885391444713,0.6562463548349469,0.656520969739869,0.6561717352415026,0.657251493753395,0,1,0.9,100,0.34
1,0.9673479363914173,0.9673479363914173,2,0.6828211414561834,0.6838650236093515,0.6841125843219353,0.6850861207454,0.6851412295276526,0.6856062843305181,0.6828211414561834,0.6838650236093515,0.6841125843219353,0.6850861207454,0.6851412295276526,0,1,0.9,100,0.385
2,0.9700371101410609,0.9700371101410609,3,0.6914246355183101,0.6919689419399698,0.6923211883735891,0.6932280308834796,0.6922939601309135,0.6932879206060251,0.6914246355183101,0.6919689419399698,0.6923211883735891,0.6932280308834796,0.6922939601309135,0,1,0.9,100,0.375
3,0.9712876748205974,0.9712876748205974,4,0.6963944737728855,0.696741286483423,0.6964020559680182,0.6962476979742173,0.6970997679814386,0.6984202399334838,0.6963944737728855,0.696741286483423,0.6964020559680182,0.6962476979742173,0.6970997679814386,0,1,0.9,100,0.42000000000000004
4,0.9716950159658271,0.9716950159658271,5,0.6990840212597534,0.6997665546888345,0.6998737518650293,0.7001214083367058,0.6997845204123231,0.700311095748358,0.6990840212597534,0.6997665546888345,0.6998737518650293,0.7001214083367058,0.6997845204123231,0,1,0.9,100,0.375
5,0.971601792109357,0.971601792109357,6,0.6983058453943677,0.698690449311357,0.6992943318916458,0.6993984531652822,0.6996825396825396,0.6997972777295106,0.6983058453943677,0.698690449311357,0.6992943318916458,0.6993984531652822,0.6996825396825396,0,1,0.9,100,0.395
6,0.9710959179777996,0.9710959179777996,7,0.69842902027992,0.698306646699689,0.6978471537167064,0.6975575552179503,0.6974032856385798,0.6995819681391933,0.69842902027992,0.698306646699689,0.6978471537167064,0.6975575552179503,0.6974032856385798,0,1,0.9,100,0.335
7,0.9704410534229833,0.9704410534229833,8,0.6957357764958715,0.6954887218045113,0.6952135282315849,0.694697932309114,0.6945042163419599,0.6963503649635037,0.6957357764958715,0.6954887218045113,0.6952135282315849,0.694697932309114,0.6945042163419599,0,1,0.9,100,0.34
8,0.9692893580318943,0.9692893580318943,9,0.6904570047196962,0.6903311872861203,0.6906012842965558,0.690308162785227,0.6896061593129996,0.6907746519554041,0.6904570047196962,0.6903311872861203,0.6906012842965558,0.690308162785227,0.6896061593129996,0,1,0.9,100,0.355
9,0.9682272230259877,0.9682272230259877,10,0.6871463217461601,0.6858471374600407,0.6866073519082182,0.6862768215043622,0.6851005755651812,0.6871818337813875,0.6871463217461601,0.6858471374600407,0.6866073519082182,0.6862768215043622,0.6851005755651812,0,1,0.9,100,0.335
10,0.9619919787359462,0.9612595455417967,1,0.6625639845861852,0.6628258845437616,0.6622321638803862,0.6609866539561488,0.6613718411552346,0.6631178707224336,0.6617579383341003,0.6608948285880301,0.6607981220657277,0.659952606635071,0.6599580712788259,0,2,0.9,100,0.365
11,0.9680648390930899,0.9674907451171568,2,0.6879250242871021,0.6877671248700473,0.6869098962583051,0.686215627392098,0.6860914550752215,0.6881250718473388,0.6862733878812153,0.6848064702484113,0.6859007985078976,0.6854990583804143,0.6841980292057462,0,2,0.9,100,0.355
12,0.9710109638207474,0.9702388459665721,3,0.6973572037510657,0.697191977077364,0.6977389695252415,0.6970156213569597,0.6970588235294117,0.6978861009641296,0.6921401039048098,0.6928938307839927,0.6928551095929406,0.6946520989074181,0.6954096455549099,0,2,0.9,100,0.41000000000000003
13,0.9723765246367684,0.9712524837830372,4,0.7022136231719115,0.7036675658612179,0.7038815294730144,0.7033467671280883,0.7036448212918801,0.703894885030502,0.6982377590264623,0.6985413290113452,0.6983830482750569,0.698321060382916,0.6984748679603584,0,2,0.9,100,0.385
14,0.9730330454542753,0.971605108674404,5,0.7052893872465738,0.7051304000456542,0.7061734077440884,0.7058959939706649,0.7059580190609834,0.7070527624800143,0.696962879640045,0.6973788721207307,0.6987234529738394,0.6987882285054818,0.6997091332169866,0,2,0.9,100,0.405
15,0.9733300810191597,0.9715282318277191,6,0.7043305972261533,0.7049694756661151,0.7044553032480597,0.7047088842495942,0.7059511966762245,0.7067204939444311,0.697130469507673,0.6970010341261634,0.6971309578898658,0.6972455648926238,0.6979044031080763,0,2,0.9,100,0.41000000000000003
16,0.9731912957998597,0.970910387268837,7,0.7023422807317491,0.7033888569787478,0.703866635795323,0.7042007001166862,0.7058685169940022,0.7058685169940022,0.6951205705875693,0.6948640483383687,0.6951828673135443,0.6957478855289074,0.6954036397573494,0,2,0.9,100,0.39
17,0.9728501046756001,0.9701363142167534,8,0.7037773359840955,0.7051201192592167,0.7047674082635076,0.7045811746900283,0.7042468324730174,0.7051201192592167,0.6941725472342364,0.694541497222063,0.6945133560260774,0.694691551834409,0.6942980915583655,0,2,0.9,100,0.36
18,0.9722279568634703,0.9692034333453017,9,0.7044562456707459,0.7044317785273932,0.7036429659130842,0.7030024184510116,0.70289553481182,0.7047166531463669,0.6921134198140283,0.6922499855733164,0.6921646128807254,0.6917539650026335,0.6906025232873483,0,2,0.9,100,0.355
19,0.971592034803266,0.9679487345734936,10,0.7021735330108968,0.702030278136369,0.7015966883500887,0.7003635930142457,0.6998977812518791,0.7024965325936199,0.6886188883019311,0.68733026331326,0.6871515007711472,0.686089552238806,0.6863805745882918,0,2,0.9,100,0.34
20,0.9620499757028284,0.9604885370806495,1,0.6614090431125131,0.6610369670485414,0.659820895522388,0.6595539481615431,0.6600889213715817,0.6620721079911147,0.6534606205250597,0.6528347406513872,0.6501310256566518,0.6515524889107936,0.6503235440517671,0,3,0.9,100,0.33
21,0.968088483757878,0.9665342210957913,2,0.6884082847007668,0.6875433325629766,0.687970144031722,0.688584367464565,0.6880009499495339,0.688584367464565,0.6840602877369262,0.684956772334294,0.6845934462487631,0.6834654919236417,0.6827213951005398,0,3,0.9,100,0.38
22,0.9710702358069265,0.9691898873383051,3,0.6984996291859205,0.6993336397058824,0.6998201125747112,0.6996255558155863,0.6991495393338057,0.6998201125747112,0.6937024538122748,0.6945423043603811,0.6955863514615116,0.6953051643192487,0.6951991949328123,0,3,0.9,100,0.37
23,0.9725451836844407,0.9704843853956362,4,0.7029393370856786,0.7037588815035527,0.7045638359329868,0.705930327391355,0.7057993177273262,0.705930327391355,0.6947759513623059,0.6964914272737596,0.6965919487648674,0.696163830400923,0.696557338916027,0,3,0.9,100,0.38
24,0.9733859783701062,0.970961328455664,5,0.7064863939756973,0.7067210946932674,0.7074514351986082,0.7074710627849877,0.7071575846833579,0.7085298155554229,0.6961325966850828,0.6970294731956369,0.6971221338324753,0.6970572624874682,0.6970544480809282,0,3,0.9,100,0.405
