auc_avg,auc_one,epoch,f1_avg,f1_one,f1_ub,n_model,th_avg,th_one,th_ub,time
0.9675081680329166,0.9675081680329166,1,0.685213046810685,0.685213046810685,0.6862001608640698,1,0.375,0.375,0.38750000000000007,2903.9749732017517
0.9697393963992509,0.9697393963992509,2,0.6911222780569515,0.6911222780569515,0.694089341102125,1,0.36250000000000004,0.36250000000000004,0.4125,2904.638209581375
0.9681591471926775,0.9681591471926775,3,0.6897600734703249,0.6897600734703249,0.6901519349100347,1,0.36250000000000004,0.36250000000000004,0.38750000000000007,2903.624604701996
0.9686071048325037,0.9673325404774844,1,0.6883896415709141,0.6816530816530817,0.6827074694854874,2,0.38750000000000007,0.4,0.42500000000000004,2900.736351251602
0.9704467369439939,0.9692173464545295,2,0.6970400135831117,0.6947812030943309,0.6950771919603845,2,0.36250000000000004,0.375,0.38750000000000007,2903.603193998337
0.9693860796621381,0.9682499214889145,3,0.6967255867864388,0.6929993392893052,0.6936145952109465,2,0.375,0.36250000000000004,0.35,2903.435260295868
0.969123386238163,0.9676722596463851,1,0.6897275244062364,0.6835129372442805,0.6836821992813551,3,0.4125,0.4125,0.4,2900.9012362957
0.970831170085949,0.9694758863283957,2,0.6997720231484187,0.6927945189572083,0.6927945189572083,3,0.38750000000000007,0.35,0.35,2900.6612515449524
0.9700193712023228,0.9684969260520172,3,0.6985860999687064,0.6910705021041103,0.6914525762295316,3,0.35,0.375,0.36250000000000004,2900.948519706726
