,auc_avg,auc_one,epoch,f1_avg_0.35,f1_avg_0.36,f1_avg_0.37,f1_avg_0.38,f1_avg_0.39,f1_avg_best,f1_one_0.35,f1_one_0.36,f1_one_0.37,f1_one_0.38,f1_one_0.39,fold,model_id,mu,seed,th_avg_best
0,0.9605106486925323,0.9605106486925323,1,0.6593291404612159,0.6582323172884547,0.6578337591349296,0.6572268554628907,0.6567417090292907,0.6599838691093445,0.6593291404612159,0.6582323172884547,0.6578337591349296,0.6572268554628907,0.6567417090292907,0,1,0.9,100,0.34
1,0.9667997866596305,0.9667997866596305,2,0.6802439305028191,0.6807054182619793,0.6795651157353285,0.6805170276810482,0.6809143945707823,0.6809851088201604,0.6802439305028191,0.6807054182619793,0.6795651157353285,0.6805170276810482,0.6809143945707823,0,1,0.9,100,0.345
2,0.9696515145130644,0.9696515145130644,3,0.691647331786543,0.6922896922896924,0.6925661734363024,0.6919921526663099,0.6924460431654677,0.6925661734363024,0.691647331786543,0.6922896922896924,0.6925661734363024,0.6919921526663099,0.6924460431654677,0,1,0.9,100,0.37
3,0.9707390968843101,0.9707390968843101,4,0.6941904707819865,0.6943361614308644,0.6953906656642183,0.6957434402332361,0.6950287930426609,0.6959442951380406,0.6941904707819865,0.6943361614308644,0.6953906656642183,0.6957434402332361,0.6950287930426609,0,1,0.9,100,0.44
4,0.9711818729618804,0.9711818729618804,5,0.6961729310443164,0.6971612458338122,0.6965940685820203,0.6976771331854791,0.6985752973036617,0.6992137502285609,0.6961729310443164,0.6971612458338122,0.6965940685820203,0.6976771331854791,0.6985752973036617,0,1,0.9,100,0.43500000000000005
5,0.9710866530058926,0.9710866530058926,6,0.693914114551257,0.6942251297090007,0.695,0.6956272565763081,0.696595499134449,0.6971333610303282,0.693914114551257,0.6942251297090007,0.695,0.6956272565763081,0.696595499134449,0,1,0.9,100,0.42500000000000004
6,0.9706238725067475,0.9706238725067475,7,0.6942484619292205,0.6958155422715628,0.6956372183683999,0.695863184654495,0.695697796432319,0.696989646298402,0.6942484619292205,0.6958155422715628,0.6956372183683999,0.695863184654495,0.695697796432319,0,1,0.9,100,0.42500000000000004
7,0.9699369400804516,0.9699369400804516,8,0.6956072351421188,0.6959186033067406,0.6960013968919155,0.6958560459527579,0.6958367732043872,0.6960228931846055,0.6956072351421188,0.6959186033067406,0.6960013968919155,0.6958560459527579,0.6958367732043872,0,1,0.9,100,0.375
8,0.9687663860178013,0.9687663860178013,9,0.6908226563858775,0.6906903399135615,0.6918150302602972,0.6913521826570448,0.6911125662241802,0.6922038060159607,0.6908226563858775,0.6906903399135615,0.6918150302602972,0.6913521826570448,0.6911125662241802,0,1,0.9,100,0.43500000000000005
9,0.9675617669742376,0.9675617669742376,10,0.6902158020936896,0.689744495466855,0.6889073240104291,0.6894947205154209,0.6895103216514643,0.6902158020936896,0.6902158020936896,0.689744495466855,0.6889073240104291,0.6894947205154209,0.6895103216514643,0,1,0.9,100,0.35
