auc_avg,auc_one,epoch,f1_avg,f1_one,f1_ub,n_model,th_avg,th_one,th_ub,time
0.9734263247818767,0.9734263247818767,1,0.711504321760135,0.711504321760135,0.7118823529411764,1,0.38750000000000007,0.38750000000000007,0.4,5497.286514520645
0.9743265256587296,0.9743265256587296,2,0.7120894897409822,0.7120894897409822,0.7133373916572456,1,0.4125,0.4125,0.36250000000000004,5500.786059856415
0.9741962692820496,0.9735197159080999,1,0.7163614128061032,0.7111598671726757,0.7119161553591873,2,0.375,0.38750000000000007,0.375,5500.49663901329
0.9749328601512234,0.9739798670743078,2,0.7156854193923535,0.7126168224299066,0.7134690544245464,2,0.36250000000000004,0.325,0.36250000000000004,5503.521726131439
0.9744370042593337,0.9731661037692712,1,0.7157218242386723,0.7078117248825468,0.7079567605883395,3,0.36250000000000004,0.30000000000000004,0.3125,5505.508090734482
0.9750799031722459,0.973756858472295,2,0.7163891174217709,0.7110564970136886,0.7122364829548754,3,0.325,0.3375,0.36250000000000004,5504.1472408771515
